Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,Order ID,City,State,Postal Code,Region,Product ID,Product Category,Product Type,Product Name,Price,Quantity,Revenue,Discount,Profit
1/19/2014,1/20/2014,First Class,TS-21340,Toby Swindell,Consumer,United States,15464,Scottsdale,Arizona,85254,West,OFF-PA-10000659,Office Supplies,Paper,"TOPS Carbonless Receipt Book, Four 2-3/4 x 7-1/4 Money Receipts per Page",56.064,4, $224.00 ,20%, $19.62 
1/19/2014,1/20/2014,First Class,TS-21340,Toby Swindell,Consumer,United States,15465,Scottsdale,Arizona,85254,West,OFF-EN-10002504,Office Supplies,Envelopes,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",108.72,5, $544.00 ,20%, $36.69 
1/19/2014,1/20/2014,First Class,TS-21340,Toby Swindell,Consumer,United States,15466,Scottsdale,Arizona,85254,West,FUR-BO-10001972,Furniture,Bookcases,O'Sullivan 4-Shelf Bookcase in Odessa Pine,181.47,5, $907.00 ,70%, $(320.60)
2/14/2014,2/19/2014,Second Class,ST-20530,Shui Tom,Consumer,United States,15467,Houston,Texas,77095,Central,OFF-PA-10000466,Office Supplies,Paper,"Memo Book, 100 Message Capacity, 5 3/8” x 11”",16.176,3, $49.00 ,20%, $6.07 
6/9/2016,6/14/2016,Standard Class,DB-13210,Dean Braden,Consumer,United States,15468,San Francisco,California,94109,West,FUR-CH-10002774,Furniture,Chairs,"Global Deluxe Stacking Chair, Gray",122.352,3, $367.00 ,20%, $13.76 
9/26/2014,9/27/2014,First Class,KF-16285,Karen Ferguson,Home Office,United States,15469,San Diego,California,92105,West,FUR-CH-10000454,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",585.552,3," $1,757.00 ",20%, $73.19 
9/26/2014,9/27/2014,First Class,KF-16285,Karen Ferguson,Home Office,United States,15470,San Diego,California,92105,West,OFF-PA-10004888,Office Supplies,Paper,Xerox 217,19.44,3, $58.00 ,0%, $9.33 
5/30/2016,6/4/2016,Standard Class,JM-16195,Justin MacKendrick,Consumer,United States,15471,Hamilton,Ohio,45011,East,OFF-AP-10003842,Office Supplies,Appliances,Euro-Pro Shark Turbo Vacuum,123.92,5, $620.00 ,20%, $9.29 
12/19/2017,12/23/2017,Standard Class,TS-21505,Tony Sayre,Consumer,United States,15472,Parker,Colorado,80134,West,FUR-FU-10000320,Furniture,Furnishings,OIC Stacking Trays,13.36,5, $67.00 ,20%, $4.01 
12/19/2017,12/23/2017,Standard Class,TS-21505,Tony Sayre,Consumer,United States,15473,Parker,Colorado,80134,West,OFF-ST-10002554,Office Supplies,Storage,Tennsco Industrial Shelving,78.256,2, $157.00 ,20%, $(17.61)
12/19/2017,12/23/2017,Standard Class,TS-21505,Tony Sayre,Consumer,United States,15474,Parker,Colorado,80134,West,FUR-BO-10000468,Furniture,Bookcases,O'Sullivan 2-Shelf Heavy-Duty Bookcases,102.018,7, $714.00 ,70%, $(183.63)
12/26/2017,12/26/2017,Same Day,YC-21895,Yoseph Carroll,Corporate,United States,15475,Fremont,Nebraska,68025,Central,OFF-ST-10004459,Office Supplies,Storage,Tennsco Single-Tier Lockers,750.68,2," $1,501.00 ",0%, $37.53 
6/15/2017,6/18/2017,First Class,Dp-13240,Dean percer,Home Office,United States,15476,Maple Grove,Minnesota,55369,Central,OFF-LA-10002312,Office Supplies,Labels,Avery 490,44.4,3, $133.00 ,0%, $22.20 
6/15/2017,6/18/2017,First Class,Dp-13240,Dean percer,Home Office,United States,15477,Maple Grove,Minnesota,55369,Central,OFF-ST-10001291,Office Supplies,Storage,"Tenex Personal Self-Stacking Standard File Box, Black/Gray",84.55,5, $423.00 ,0%, $22.83 
6/15/2017,6/18/2017,First Class,Dp-13240,Dean percer,Home Office,United States,15478,Maple Grove,Minnesota,55369,Central,OFF-PA-10003022,Office Supplies,Paper,Xerox 1992,17.94,3, $54.00 ,0%, $8.79 
11/20/2016,11/24/2016,Standard Class,SJ-20500,Shirley Jackson,Consumer,United States,15479,Newark,Delaware,19711,East,OFF-BI-10002133,Office Supplies,Binders,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",128.4,3, $385.00 ,0%, $62.92 
3/31/2014,4/4/2014,Standard Class,KB-16240,Karen Bern,Corporate,United States,15480,Miami,Florida,33180,South,OFF-BI-10001097,Office Supplies,Binders,Avery Hole Reinforcements,1.869,1, $2.00 ,70%, $(1.31)
10/8/2017,10/14/2017,Standard Class,CS-12250,Chris Selesnick,Corporate,United States,15481,San Diego,California,92105,West,TEC-PH-10001336,Technology,Phones,Digium D40 VoIP phone,103.192,1, $103.00 ,20%, $11.61 
10/8/2017,10/14/2017,Standard Class,CS-12250,Chris Selesnick,Corporate,United States,15482,San Diego,California,92105,West,TEC-AC-10002305,Technology,Accessories,KeyTronic E03601U1 - Keyboard - Beige,36,2, $72.00 ,0%, $6.48 
10/8/2017,10/14/2017,Standard Class,CS-12250,Chris Selesnick,Corporate,United States,15483,San Diego,California,92105,West,TEC-AC-10003610,Technology,Accessories,Logitech Illuminated - Keyboard,239.96,4, $960.00 ,0%, $115.18 
10/8/2017,10/14/2017,Standard Class,CS-12250,Chris Selesnick,Corporate,United States,15484,San Diego,California,92105,West,OFF-ST-10002301,Office Supplies,Storage,Tennsco Commercial Shelving,40.68,2, $81.00 ,0%, $0.41 
1/30/2017,2/4/2017,Standard Class,EB-13870,Emily Burns,Consumer,United States,15485,Miami,Florida,33142,South,FUR-CH-10002044,Furniture,Chairs,"Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum",419.136,4," $1,677.00 ",20%, $(68.11)
12/12/2014,12/17/2014,Standard Class,PB-19150,Philip Brown,Consumer,United States,15486,Miami,Florida,33178,South,OFF-EN-10001099,Office Supplies,Envelopes,Staple envelope,23.472,3, $70.00 ,20%, $7.63 
10/24/2015,10/29/2015,Standard Class,MT-18070,Michelle Tran,Home Office,United States,15487,San Antonio,Texas,78207,Central,OFF-BI-10004140,Office Supplies,Binders,Avery Non-Stick Binders,3.592,4, $14.00 ,80%, $(6.29)
4/1/2017,4/4/2017,Second Class,BF-11020,Barry Französisch,Corporate,United States,15488,Jacksonville,Florida,32216,South,TEC-PH-10004897,Technology,Phones,Mediabridge Sport Armband iPhone 5s,23.976,3, $72.00 ,20%, $(5.69)
4/1/2017,4/4/2017,Second Class,BF-11020,Barry Französisch,Corporate,United States,15489,Jacksonville,Florida,32216,South,OFF-LA-10000262,Office Supplies,Labels,Avery 494,6.264,3, $19.00 ,20%, $2.04 
4/1/2017,4/4/2017,Second Class,BF-11020,Barry Französisch,Corporate,United States,15490,Jacksonville,Florida,32216,South,OFF-AP-10002222,Office Supplies,Appliances,Staple holder,20.808,3, $62.00 ,20%, $1.82 
4/1/2017,4/4/2017,Second Class,BF-11020,Barry Französisch,Corporate,United States,15491,Jacksonville,Florida,32216,South,FUR-CH-10003774,Furniture,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",218.352,3, $655.00 ,20%, $(19.11)
1/26/2017,1/27/2017,First Class,CG-12520,Claire Gute,Consumer,United States,15492,Houston,Texas,77070,Central,OFF-ST-10000615,Office Supplies,Storage,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",18.16,2, $36.00 ,20%, $1.82 
11/28/2014,11/28/2014,Same Day,DH-13675,Duane Huffman,Home Office,United States,15493,San Francisco,California,94122,West,OFF-SU-10001225,Office Supplies,Supplies,Staple remover,7.36,2, $15.00 ,0%, $0.15 
11/28/2014,11/28/2014,Same Day,DH-13675,Duane Huffman,Home Office,United States,15494,San Francisco,California,94122,West,OFF-LA-10002043,Office Supplies,Labels,Avery 489,41.4,4, $166.00 ,0%, $19.87 
11/28/2014,11/28/2014,Same Day,DH-13675,Duane Huffman,Home Office,United States,15495,San Francisco,California,94122,West,FUR-BO-10000330,Furniture,Bookcases,"Sauder Camden County Barrister Bookcase, Planked Cherry Finish",411.332,4," $1,645.00 ",15%, $(4.84)
9/4/2015,9/8/2015,Standard Class,SC-20440,Shaun Chance,Corporate,United States,15496,Philadelphia,Pennsylvania,19140,East,OFF-BI-10001249,Office Supplies,Binders,Avery Heavy-Duty EZD View Binder with Locking Rings,7.656,4, $31.00 ,70%, $(6.12)
6/12/2017,6/16/2017,Standard Class,HG-15025,Hunter Glantz,Consumer,United States,15497,Marion,Ohio,43302,East,TEC-AC-10004469,Technology,Accessories,Microsoft Sculpt Comfort Mouse,63.92,2, $128.00 ,20%, $19.18 
7/15/2017,7/18/2017,Second Class,MM-18055,Michelle Moray,Consumer,United States,15498,New York City,New York,10024,East,OFF-AR-10001177,Office Supplies,Art,Newell 349,6.56,2, $13.00 ,0%, $1.90 
7/15/2017,7/18/2017,Second Class,MM-18055,Michelle Moray,Consumer,United States,15499,New York City,New York,10024,East,OFF-LA-10000634,Office Supplies,Labels,Avery 509,7.83,3, $23.00 ,0%, $3.60 
7/15/2017,7/18/2017,Second Class,MM-18055,Michelle Moray,Consumer,United States,15500,New York City,New York,10024,East,TEC-AC-10004708,Technology,Accessories,Sony 32GB Class 10 Micro SDHC R40 Memory Card,41.9,2, $84.00 ,0%, $8.80 
7/15/2017,7/18/2017,Second Class,MM-18055,Michelle Moray,Consumer,United States,15501,New York City,New York,10024,East,FUR-CH-10002084,Furniture,Chairs,Hon Mobius Operator's Chair,664.146,6," $3,985.00 ",10%, $88.55 
7/15/2017,7/18/2017,Second Class,MM-18055,Michelle Moray,Consumer,United States,15502,New York City,New York,10024,East,OFF-PA-10004519,Office Supplies,Paper,Spiral Phone Message Books with Labels by Adams,8.96,2, $18.00 ,0%, $4.39 
11/2/2017,11/6/2017,Standard Class,TH-21115,Thea Hudgings,Corporate,United States,15503,Philadelphia,Pennsylvania,19140,East,FUR-FU-10001847,Furniture,Furnishings,Eldon Image Series Black Desk Accessories,3.312,1, $3.00 ,20%, $0.66 
11/2/2017,11/6/2017,Standard Class,TH-21115,Thea Hudgings,Corporate,United States,15504,Philadelphia,Pennsylvania,19140,East,OFF-AP-10001962,Office Supplies,Appliances,Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210,20.136,3, $60.00 ,20%, $1.26 
11/2/2017,11/6/2017,Standard Class,TH-21115,Thea Hudgings,Corporate,United States,15505,Philadelphia,Pennsylvania,19140,East,OFF-EN-10003845,Office Supplies,Envelopes,Colored Envelopes,8.856,3, $27.00 ,20%, $2.88 
11/2/2017,11/6/2017,Standard Class,TH-21115,Thea Hudgings,Corporate,United States,15506,Philadelphia,Pennsylvania,19140,East,TEC-PH-10001817,Technology,Phones,Wilson Electronics DB Pro Signal Booster,859.2,4," $3,437.00 ",40%, $(186.16)
10/8/2016,10/8/2016,Same Day,JE-15745,Joel Eaton,Consumer,United States,15507,Los Angeles,California,90036,West,OFF-PA-10000167,Office Supplies,Paper,Xerox 1925,61.96,2, $124.00 ,0%, $27.88 
4/8/2016,4/14/2016,Standard Class,PG-18820,Patrick Gardner,Consumer,United States,15508,Smyrna,Georgia,30080,South,OFF-EN-10002973,Office Supplies,Envelopes,Ampad #10 Peel & Seel Holiday Envelopes,17.92,4, $72.00 ,0%, $8.60 
10/8/2015,10/12/2015,Standard Class,MB-17305,Maria Bertelson,Consumer,United States,15509,San Francisco,California,94122,West,FUR-FU-10001588,Furniture,Furnishings,"Deflect-o SuperTray Unbreakable Stackable Tray, Letter, Black",145.9,5, $730.00 ,0%, $62.74 
5/15/2017,5/20/2017,Standard Class,JD-16015,Joy Daniels,Consumer,United States,15510,Chicago,Illinois,60653,Central,OFF-PA-10001736,Office Supplies,Paper,Xerox 1880,56.704,2, $113.00 ,20%, $19.14 
5/15/2017,5/20/2017,Standard Class,JD-16015,Joy Daniels,Consumer,United States,15511,Chicago,Illinois,60653,Central,TEC-PH-10002185,Technology,Phones,QVS USB Car Charger 2-Port 2.1Amp for iPod/iPhone/iPad/iPad 2/iPad 3,11.12,2, $22.00 ,20%, $3.48 
2/24/2014,3/2/2014,Standard Class,JH-15430,Jennifer Halladay,Consumer,United States,15512,Medford,Oregon,97504,West,OFF-PA-10000174,Office Supplies,Paper,"Message Book, Wirebound, Four 5 1/2"" X 4"" Forms/Pg., 200 Dupl. Sets/Book",32.896,4, $132.00 ,20%, $11.10 
2/24/2014,3/2/2014,Standard Class,JH-15430,Jennifer Halladay,Consumer,United States,15513,Medford,Oregon,97504,West,OFF-PA-10000069,Office Supplies,Paper,"TOPS 4 x 6 Fluorescent Color Memo Sheets, 500 Sheets per Pack",22.776,3, $68.00 ,20%, $7.69 
5/30/2015,6/1/2015,First Class,EN-13780,Edward Nazzal,Consumer,United States,15514,New York City,New York,10009,East,TEC-PH-10001795,Technology,Phones,RCA H5401RE1 DECT 6.0 4-Line Cordless Handset With Caller ID/Call Waiting,239.97,3, $720.00 ,0%, $2.40 
5/30/2015,6/1/2015,First Class,EN-13780,Edward Nazzal,Consumer,United States,15515,New York City,New York,10009,East,OFF-AP-10004540,Office Supplies,Appliances,"Eureka The Boss Lite 10-Amp Upright Vacuum, Blue",160.32,2, $321.00 ,0%, $44.89 
5/30/2015,6/1/2015,First Class,EN-13780,Edward Nazzal,Consumer,United States,15516,New York City,New York,10009,East,TEC-PH-10001527,Technology,Phones,Plantronics MX500i Earset,128.85,3, $387.00 ,0%, $3.87 
11/18/2016,11/21/2016,Second Class,KC-16255,Karen Carlisle,Corporate,United States,15517,Huntsville,Alabama,35810,South,TEC-AC-10003870,Technology,Accessories,Logitech Z-906 Speaker sys - home theater - 5.1-CH,1319.96,4," $5,280.00 ",0%, $527.98 
12/4/2017,12/9/2017,Standard Class,MS-17980,Michael Stewart,Corporate,United States,15518,Philadelphia,Pennsylvania,19134,East,FUR-CH-10004540,Furniture,Chairs,Global Chrome Stack Chair,239.96,10," $2,400.00 ",30%, $(10.28)
12/4/2017,12/9/2017,Standard Class,MS-17980,Michael Stewart,Corporate,United States,15519,Philadelphia,Pennsylvania,19134,East,FUR-FU-10004093,Furniture,Furnishings,Hand-Finished Solid Wood Document Frame,54.768,2, $110.00 ,20%, $6.85 
12/4/2017,12/9/2017,Standard Class,MS-17980,Michael Stewart,Corporate,United States,15520,Philadelphia,Pennsylvania,19134,East,OFF-AR-10000716,Office Supplies,Art,DIXON Ticonderoga Erasable Checking Pencils,13.392,3, $40.00 ,20%, $3.18 
12/4/2017,12/9/2017,Standard Class,MS-17980,Michael Stewart,Corporate,United States,15521,Philadelphia,Pennsylvania,19134,East,OFF-PA-10002709,Office Supplies,Paper,Xerox 1956,23.92,5, $120.00 ,20%, $8.67 
12/4/2017,12/9/2017,Standard Class,MS-17980,Michael Stewart,Corporate,United States,15522,Philadelphia,Pennsylvania,19134,East,TEC-AC-10000580,Technology,Accessories,Logitech G13 Programmable Gameboard with LCD Display,255.968,4," $1,024.00 ",20%, $(28.80)
6/5/2016,6/7/2016,First Class,CK-12205,Chloris Kastensmidt,Consumer,United States,15523,Santa Clara,California,95051,West,OFF-BI-10000829,Office Supplies,Binders,Avery Non-Stick Binders,21.552,6, $129.00 ,20%, $7.00 
6/5/2016,6/7/2016,First Class,CK-12205,Chloris Kastensmidt,Consumer,United States,15524,Santa Clara,California,95051,West,OFF-AP-10004859,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Surge Suppressor,58.24,4, $233.00 ,0%, $15.72 
12/10/2016,12/12/2016,First Class,SJ-20125,Sanjit Jacobs,Home Office,United States,15525,Long Beach,California,90805,West,OFF-PA-10000575,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page",80.28,12, $963.00 ,0%, $36.93 
4/30/2017,5/5/2017,Standard Class,EA-14035,Erin Ashbrook,Corporate,United States,15526,Los Angeles,California,90008,West,OFF-AR-10002804,Office Supplies,Art,Faber Castell Col-Erase Pencils,9.78,2, $20.00 ,0%, $4.01 
4/24/2017,4/28/2017,Standard Class,MG-17890,Michael Granlund,Home Office,United States,15527,Santa Barbara,California,93101,West,OFF-FA-10002676,Office Supplies,Fasteners,Colored Push Pins,1.81,1, $2.00 ,0%, $0.65 
5/8/2015,5/10/2015,First Class,AB-10255,Alejandro Ballentine,Home Office,United States,15528,New York City,New York,10009,East,OFF-PA-10003465,Office Supplies,Paper,Xerox 1912,37.94,2, $76.00 ,0%, $18.21 
3/31/2015,4/4/2015,Standard Class,SC-20260,Scott Cohen,Corporate,United States,15529,Jacksonville,Florida,32216,South,TEC-PH-10000011,Technology,Phones,PureGear Roll-On Screen Protector,79.96,5, $400.00 ,20%, $27.99 
8/6/2017,8/11/2017,Standard Class,TB-21355,Todd Boyes,Corporate,United States,15530,Cedar Hill,Texas,75104,Central,OFF-PA-10004381,Office Supplies,Paper,14-7/8 x 11 Blue Bar Computer Printout Paper,115.296,3, $346.00 ,20%, $40.35 
12/2/2017,12/6/2017,Standard Class,JK-16090,Juliana Krohn,Consumer,United States,15531,Omaha,Nebraska,68104,Central,TEC-PH-10001795,Technology,Phones,ClearOne CHATAttach 160 - speaker phone,2479.96,4," $9,920.00 ",0%, $743.99 
6/6/2016,6/7/2016,First Class,CK-12595,Clytie Kelty,Consumer,United States,15532,Little Rock,Arkansas,72209,South,TEC-AC-10001109,Technology,Accessories,Logitech Trackman Marble Mouse,179.94,6," $1,080.00 ",0%, $75.57 
6/6/2016,6/7/2016,First Class,CK-12595,Clytie Kelty,Consumer,United States,15533,Little Rock,Arkansas,72209,South,TEC-AC-10003038,Technology,Accessories,Kingston Digital DataTraveler 16GB USB 2.0,26.85,3, $81.00 ,0%, $5.10 
6/6/2016,6/7/2016,First Class,CK-12595,Clytie Kelty,Consumer,United States,15534,Little Rock,Arkansas,72209,South,TEC-AC-10003174,Technology,Accessories,Plantronics S12 Corded Telephone Headset System,323.37,3, $970.00 ,0%, $129.35 
6/6/2016,6/7/2016,First Class,CK-12595,Clytie Kelty,Consumer,United States,15535,Little Rock,Arkansas,72209,South,OFF-PA-10000157,Office Supplies,Paper,Xerox 191,59.94,3, $180.00 ,0%, $28.17 
6/6/2016,6/7/2016,First Class,CK-12595,Clytie Kelty,Consumer,United States,15536,Little Rock,Arkansas,72209,South,OFF-BI-10001721,Office Supplies,Binders,Trimflex Flexible Post Binders,64.14,3, $192.00 ,0%, $30.79 
6/6/2016,6/7/2016,First Class,CK-12595,Clytie Kelty,Consumer,United States,15537,Little Rock,Arkansas,72209,South,OFF-BI-10000591,Office Supplies,Binders,Avery Binder Labels,11.67,3, $35.00 ,0%, $5.60 
6/6/2016,6/7/2016,First Class,CK-12595,Clytie Kelty,Consumer,United States,15538,Little Rock,Arkansas,72209,South,OFF-PA-10001534,Office Supplies,Paper,Xerox 230,12.96,2, $26.00 ,0%, $6.22 
4/13/2015,4/20/2015,Standard Class,SS-20590,Sonia Sunley,Consumer,United States,15539,Norfolk,Nebraska,68701,Central,OFF-BI-10002071,Office Supplies,Binders,Fellowes Black Plastic Comb Bindings,17.43,3, $52.00 ,0%, $8.02 
5/22/2017,5/26/2017,Standard Class,LE-16810,Laurel Elliston,Consumer,United States,15540,Chicago,Illinois,60653,Central,FUR-CH-10000513,Furniture,Chairs,High-Back Leather Manager's Chair,181.986,2, $364.00 ,30%, $(54.60)
5/22/2017,5/26/2017,Standard Class,LE-16810,Laurel Elliston,Consumer,United States,15541,Chicago,Illinois,60653,Central,OFF-BI-10003274,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",1.592,2, $3.00 ,80%, $(2.63)
5/22/2017,5/26/2017,Standard Class,LE-16810,Laurel Elliston,Consumer,United States,15542,Chicago,Illinois,60653,Central,OFF-SU-10000381,Office Supplies,Supplies,Acme Forged Steel Scissors with Black Enamel Handles,22.344,3, $67.00 ,20%, $2.51 
12/19/2016,12/25/2016,Standard Class,ES-14080,Erin Smith,Corporate,United States,15543,Tucson,Arizona,85705,West,FUR-TA-10001086,Furniture,Tables,"SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine",455.97,6," $2,736.00 ",50%, $(218.87)
12/19/2016,12/25/2016,Standard Class,ES-14080,Erin Smith,Corporate,United States,15544,Tucson,Arizona,85705,West,OFF-BI-10000174,Office Supplies,Binders,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",10.44,6, $63.00 ,70%, $(7.66)
12/19/2016,12/25/2016,Standard Class,ES-14080,Erin Smith,Corporate,United States,15545,Tucson,Arizona,85705,West,OFF-BI-10002103,Office Supplies,Binders,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",5.214,2, $10.00 ,70%, $(4.17)
9/22/2017,9/26/2017,Standard Class,MG-17890,Michael Granlund,Home Office,United States,15546,Concord,New Hampshire,3301,East,OFF-ST-10001590,Office Supplies,Storage,"Tenex Personal Project File with Scoop Front Design, Black",67.4,5, $337.00 ,0%, $17.52 
9/7/2017,9/8/2017,First Class,JM-16195,Justin MacKendrick,Consumer,United States,15547,Draper,Utah,84020,West,FUR-FU-10002396,Furniture,Furnishings,"DAX Copper Panel Document Frame, 5 x 7 Size",25.16,2, $50.00 ,0%, $10.57 
9/7/2017,9/8/2017,First Class,JM-16195,Justin MacKendrick,Consumer,United States,15548,Draper,Utah,84020,West,TEC-PH-10002807,Technology,Phones,Motorla HX550 Universal Bluetooth Headset,126.56,4, $506.00 ,20%, $47.46 
11/28/2014,12/1/2014,First Class,SG-20470,Sheri Gordon,Consumer,United States,15549,San Francisco,California,94109,West,OFF-AP-10004859,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Surge Suppressor,43.68,3, $131.00 ,0%, $11.79 
11/28/2014,12/1/2014,First Class,SG-20470,Sheri Gordon,Consumer,United States,15550,San Francisco,California,94109,West,TEC-AC-10003447,Technology,Accessories,Micropad Numeric Keypads,139.93,7, $980.00 ,0%, $34.98 
11/12/2014,11/16/2014,Standard Class,DB-12970,Darren Budd,Corporate,United States,15551,Houston,Texas,77036,Central,OFF-AR-10003183,Office Supplies,Art,Avery Fluorescent Highlighter Four-Color Set,2.672,1, $3.00 ,20%, $0.33 
11/12/2014,11/16/2014,Standard Class,DB-12970,Darren Budd,Corporate,United States,15552,Houston,Texas,77036,Central,OFF-SU-10000432,Office Supplies,Supplies,Acco Side-Punched Conventional Columnar Pads,16.656,6, $100.00 ,20%, $(3.12)
